DHSID_EA,water_index
GY-2009-5Z-00000294,4.75
GY-2009-5Z-00000222,3.7
GY-2009-5Z-00000009,1.7894736842105263
GY-2009-5Z-00000013,1.0
GY-2009-5Z-00000186,2.6666666666666665
GY-2009-5Z-00000185,1.0
GY-2009-5Z-00000183,1.0
GY-2009-5Z-00000293,5.0
GY-2009-5Z-00000197,1.0
GY-2009-5Z-00000230,4.7
GY-2009-5Z-00000028,1.7777777777777777
GY-2009-5Z-00000191,2.6842105263157894
GY-2009-5Z-00000142,4.75
GY-2009-5Z-00000141,4.5
GY-2009-5Z-00000201,1.15
GY-2009-5Z-00000193,1.2
GY-2009-5Z-00000233,4.555555555555555
GY-2009-5Z-00000144,4.578947368421052
GY-2009-5Z-00000210,1.0
GY-2009-5Z-00000173,3.0
GY-2009-5Z-00000012,1.0
